Age;Sexe;NationaliteCod;Club_Cod;Club_Nom;Dept_Cod;Dept_Nom;Region_Code;Region_Nom;Saison;Categorie;SousCategorie;Discipline
="44";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="BMX Race"
="6";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="40";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="13";="F";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="4";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="11";="F";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="37";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="BMX Race"
="15";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="18";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="BMX Race"
="5";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="14";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="12";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="16";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="11";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="5";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="12";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="3";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="14";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="9";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="53";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="BMX Race"
="49";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Assistance Organisation";="Chauffeur";="BMX Race"
="12";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="12";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="8";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="8";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="49";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="BMX Race"
="13";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="9";="M";="POR";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="7";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="15";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="11";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="50";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="7";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="7";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="11";="F";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="11";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="5";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="8";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="4";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="13";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="12";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="7";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="7";="M";="FRA";="4107004";="BMX RIDERS 07";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="25";="M";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="VTT - Cross country"
="23";="M";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="20";="F";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="62";="M";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="22";="M";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Elite Professionnel";="Continentale";="Route"
="20";="M";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="25";="M";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="24";="M";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="51";="F";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="53";="M";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="45";="M";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="22";="M";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="22";="M";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="57";="M";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="57";="M";="FRA";="4103007";="ECCA ESPOIR CYCLISME COMPETITION AUVERGNE";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10";="M";="FRA";="4174044";="PANDEMIC TRAIL";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="44";="M";="FRA";="4174044";="PANDEMIC TRAIL";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="VTT - Cross country"
="11";="M";="FRA";="4174044";="PANDEMIC TRAIL";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="41";="M";="FRA";="4174044";="PANDEMIC TRAIL";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="VTT - Enduro"
="9";="F";="FRA";="4174044";="PANDEMIC TRAIL";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Enduro"
="43";="F";="FRA";="4174044";="PANDEMIC TRAIL";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="BMX Freestyle"
="9";="M";="FRA";="4174044";="PANDEMIC TRAIL";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="8";="M";="FRA";="4174044";="PANDEMIC TRAIL";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="8";="M";="FRA";="4174044";="PANDEMIC TRAIL";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="58";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="66";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="65";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="58";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="53";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="52";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="63";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="19";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="69";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="57";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="59";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="63";="F";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="64";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="50";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="77";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="55";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="46";="F";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="65";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="54";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="64";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="58";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="30";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="69";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="74";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="58";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="68";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="63";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="54";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="68";="M";="FRA";="4138016";="PETIT BRAQUET BEAUREPAIROIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="36";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="71";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="14";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="8";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="Route"
="8";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="Route"
="29";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="38";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="37";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="35";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="16";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="34";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="38";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="28";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="25";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="Route"
="7";="F";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="Route"
="14";="F";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="8";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="Route"
="14";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="41";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="18";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="30";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="9";="F";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="Route"
="16";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="38";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="34";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="11";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="Route"
="18";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="69";="M";="FRA";="4173025";="LAC-ALLIANCE-CYCLISTE";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="60";="M";="FRA";="4173022";="TEAM JALLET AUTO";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="56";="M";="FRA";="4173022";="TEAM JALLET AUTO";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="67";="M";="FRA";="4173022";="TEAM JALLET AUTO";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="68";="M";="FRA";="4173022";="TEAM JALLET AUTO";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="53";="M";="FRA";="4173022";="TEAM JALLET AUTO";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="52";="M";="FRA";="4173022";="TEAM JALLET AUTO";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="50";="M";="FRA";="4173022";="TEAM JALLET AUTO";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="65";="M";="FRA";="4173022";="TEAM JALLET AUTO";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="56";="M";="FRA";="4173022";="TEAM JALLET AUTO";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Assistance Organisation";="Sympathisant";="Route"
="66";="M";="FRA";="4173022";="TEAM JALLET AUTO";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="64";="M";="FRA";="4173022";="TEAM JALLET AUTO";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="50";="F";="FRA";="4173022";="TEAM JALLET AUTO";="073";="CD SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="32";="M";="FRA";="4103009";="TEAM RUFFAUT CYCLING SYSTEM";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="25";="M";="FRA";="4103009";="TEAM RUFFAUT CYCLING SYSTEM";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="56";="M";="FRA";="4103009";="TEAM RUFFAUT CYCLING SYSTEM";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="29";="F";="FRA";="4103009";="TEAM RUFFAUT CYCLING SYSTEM";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="31";="F";="FRA";="4103009";="TEAM RUFFAUT CYCLING SYSTEM";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="29";="M";="FRA";="4103009";="TEAM RUFFAUT CYCLING SYSTEM";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="25";="M";="FRA";="4103009";="TEAM RUFFAUT CYCLING SYSTEM";="003";="CD ALLIER";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="64";="M";="FRA";="4107012";="BOUCLES DROME ARDECHE ORGANISATION";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="71";="M";="FRA";="4107012";="BOUCLES DROME ARDECHE ORGANISATION";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Assistance Organisation";="Chauffeur";="Route"
="51";="M";="FRA";="4107012";="BOUCLES DROME ARDECHE ORGANISATION";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="40";="M";="FRA";="4107012";="BOUCLES DROME ARDECHE ORGANISATION";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="49";="M";="FRA";="4107012";="BOUCLES DROME ARDECHE ORGANISATION";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Direction Cyclisme Pro";="Directeur WorldTour & ProSeries";="Route"
="56";="M";="FRA";="4107012";="BOUCLES DROME ARDECHE ORGANISATION";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Assistance Organisation";="Chauffeur";="Route"
="46";="M";="FRA";="4107012";="BOUCLES DROME ARDECHE ORGANISATION";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="49";="M";="FRA";="4107012";="BOUCLES DROME ARDECHE ORGANISATION";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Assistance Organisation";="Chauffeur";="Route"
="67";="M";="FRA";="4107012";="BOUCLES DROME ARDECHE ORGANISATION";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="78";="F";="FRA";="4107012";="BOUCLES DROME ARDECHE ORGANISATION";="007";="CD ARDÈCHE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
